,x,y,z
1.04,-0.00625318181818,0.00291336363636,-0.00117818181818
1.05,-0.000899,-0.007619,0.0004484
1.06,0.00137936363636,-0.00225654545455,0.000891363636364
1.07,0.000801,0.0016076,-0.0008569
1.08,-0.00112690909091,0.00196045454545,-4.50909090909e-05
1.09,-0.0004746,-0.003193,0.000162
1.1,0.003799,-0.000562272727273,-0.000339090909091
1.11,0.0016325,0.0032145,-0.000382
1.12,-0.00212763636364,0.00195490909091,0.00128327272727
1.13,-0.000768181818182,0.000183090909091,0.00196981818182
1.14,-2.1e-05,-0.0007304,0.0003831
1.15,0.00127390909091,0.00511454545455,0.00104090909091
1.16,-0.0003636,0.0061412,-0.0011486
1.17,-0.00300254545455,0.001162,0.000845181818182
1.18,-0.0015168,-0.0070101,0.0010507
1.19,0.00167090909091,0.000765,0.002083
1.2,0.00167,0.000765,0.002083
1.21,-0.001979,-0.000499,0.002085
1.22,0.000373727272727,-0.00941990909091,-4.13636363636e-05
1.23,-0.0006519,0.0007346,-0.0003647
1.24,-0.00173372727273,-0.00206836363636,-0.000341
1.25,0.000659181818182,0.00153709090909,0.00229390909091
1.26,4.88e-05,-0.0053934,0.0025034
1.27,-0.000711181818182,-0.00361681818182,0.00134118181818
1.28,-0.002245,0.0009694,0.0008484
1.29,9.68181818182e-05,0.00197463636364,0.000845272727273
1.3,0.000457,0.0001325,0.000254
1.31,-0.000865090909091,-0.000612818181818,-0.00146227272727
1.32,-5.32e-05,0.001713,-0.0028142
1.33,8.10909090909e-05,0.00319854545455,0.000278454545455
1.34,0.0016796,0.000273,0.0028193
1.35,0.00174981818182,-0.00461845454545,-0.00396863636364
1.36,0.00144963636364,0.000743,-0.00335590909091
1.37,0.0004419,0.001234,-0.0004898
1.38,6.57272727273e-05,0.00419890909091,-0.00128490909091
1.39,-0.003057,-0.010342,0.002176
1.4,0.000486,-0.001698,0.004543
1.41,0.000453272727273,0.000517454545455,-0.00102609090909
1.42,-0.0007623,0.0084709,-0.0005633
1.43,-0.00170781818182,-0.00374618181818,-0.000325636363636
1.44,0.0010456,-0.0066144,0.0026396
1.45,-0.00184209090909,-0.00218318181818,-0.000230363636364
1.46,-0.0006954,0.0038073,0.0009464
1.47,0.000400909090909,0.00410045454545,0.00204527272727
1.48,0.0005214,-0.0041706,0.0006608
1.49,-0.000847545454545,-0.00173081818182,-0.000343272727273
1.5,-0.00206390909091,0.00551418181818,-0.00152645454545
1.51,-0.001537,0.002928,-0.0013666
1.52,-0.000731090909091,-0.00206409090909,-6.72727272727e-06
1.53,-2.59e-05,-0.0001258,-0.0004789
1.54,0.00101109090909,0.000418636363636,0.00241509090909
1.55,-0.001002,-0.0002514,0.0015942
1.56,-0.00174254545455,-0.00130627272727,-0.00434518181818
1.57,-0.0002639,-0.0089742,-2.8e-05
1.58,0.00263772727273,0.00322509090909,0.00183745454545
1.59,0.000415,0.003196,-0.000388
1.6,-0.00327,0.004389,-0.00041
1.61,-0.000885454545455,-0.00675827272727,-0.000295454545455
1.62,0.00122172727273,0.00120309090909,0.00262954545455
1.63,-0.0002902,0.0012096,-0.0045214
1.64,-0.000823636363636,0.00429172727273,-0.00295463636364
1.65,-0.0007177,-0.0029537,0.0018647
1.66,0.00166954545455,-0.00661781818182,0.00181863636364
1.67,0.0022374,-0.0043988,0.0023756
1.68,-0.00100790909091,0.00174090909091,0.00394854545455
1.69,-0.0025865,-0.0005125,0.00269
1.7,0.000279454545455,-0.00272454545455,0.000888727272727
1.71,0.0023676,0.0034616,0.0008344
