,x,y,z
11.78,-0.124271,0.008069,-0.7309604
11.79,-0.0884556,-0.0147766,-0.7246946
11.8,-0.0430088,-0.0588896,-0.7492252
11.81,-0.0163574,-0.0821168,-0.7925354
11.82,-0.0413418,-0.086905,-0.8304044
11.83,-0.0659512,-0.0913516,-0.8467376
11.84,-0.0709686,-0.1183224,-0.8796296
11.85,-0.0870394,-0.1721646,-0.925565
11.86,-0.115988,-0.2164614,-0.9653172
11.87,-0.1529268,-0.2376066,-0.992673
11.88,-0.1971958,-0.2513428,-0.9992252
11.89,-0.2053468,-0.2768222,-1.0070804
11.9,-0.182837,-0.2775088,-1.0207124
11.91,-0.1517456,-0.2572446,-1.0204494
11.92,-0.114013777778,-0.246928111111,-1.00311766667
11.93,-0.0682312,-0.2648299,-0.9304507
11.94,-0.0591861,-0.290686,-0.8170653
11.95,-0.0406052,-0.2919539,-0.7019595
11.96,-0.006679,-0.3054109,-0.5995454
11.97,0.0224239,-0.3119616,-0.578175
11.98,0.0422895,-0.2924074,-0.6684218
11.99,0.0395661,-0.2793287,-0.7985854
12.0,0.0178968,-0.2466692,-0.9959805
12.01,-0.038092,-0.1862763,-1.2293915
12.02,-0.1726336,-0.1879057,-1.3774342
12.03,-0.2935301,-0.2161878,-1.4131867
12.04,-0.4364834,-0.1864548,-1.4560192
12.05,-0.6530532,-0.2313401,-1.4171552
12.06,-0.6667893,-0.2345959,-1.3574876
12.07,-0.4866468,-0.1574859,-1.238875
12.08,-0.2775575,-0.099057,-1.054103
12.09,-0.0817916,-0.0347595,-0.8567259
12.1,0.0784895,0.0451372,-0.6805073
12.11,0.1538113,0.099266,-0.5834642
12.12,0.176323,0.1077863,-0.55677
12.13,0.1848283,0.0769974,-0.5451353
12.14,0.1983567,0.0446776,-0.6616698
12.15,0.1873522,-0.0348369,-0.8300294
12.16,0.1203215,-0.0734251,-0.9428104
12.17,0.0552828,-0.0446,-0.9912036
12.18,0.0050372,-0.0175703,-1.0019652
12.19,-0.0231293,0.0131441,-0.9555463
12.2,-0.0274568,0.0604845,-0.8752533
12.21,-0.0330556666667,0.064621,-0.816635333333
12.22,-0.0207674,0.0432894,-0.8012116
12.23,0.013095,0.0359834,-0.8354276
12.24,0.0443452,0.0368222,-0.888754
12.25,0.0493226,0.0375976,-0.9192318
12.26,0.013647,0.0329744,-0.9490048
12.27,-0.0146272,0.0153868,-0.9892636
12.28,-0.0061126,0.0137754,-1.022479
12.29,-0.0029942,0.0075164,-1.0333556
12.3,-0.0106236,-0.003497,-1.022928
12.31,-0.007532,-0.0081448,-1.005908
12.32,0.013739,0.0093628,-1.0062528
12.33,0.0280212,0.0270934,-1.0112978
12.34,0.0307068,0.0206972,-1.0094058
12.35,0.0196718,0.0032352,-0.9965422
12.36,0.0064212,0.009836,-0.9727172
12.37,0.0132876,0.0165528,-0.9602114
12.38,0.0456758,0.0047546,-0.9646392
12.39,0.1066104,-0.0137362,-0.9717378
12.4,0.1757144,-0.0341434,-0.9796238
12.41,0.2387176,-0.0454348,-0.9871738
12.42,0.2947998,-0.0541474,-0.9881046
12.43,0.3440708,-0.063742,-0.9997774
12.44,0.382297,-0.0738864,-1.0284182
12.45,0.4195616,-0.0897124,-1.0543764
12.46,0.4378904,-0.1198394,-1.0815886
12.47,0.4368012,-0.1571686,-1.11174
12.48,0.4367858,-0.1721554,-1.149643
12.49,0.4177736,-0.153619,-1.1710024
12.5,0.394480555556,-0.115771555556,-1.16291466667
12.51,0.391731,-0.089172,-1.1470335
12.52,0.404533,-0.0701825,-1.137062
12.53,0.4232635,-0.05249,-1.138222
12.54,0.4533085,-0.0418165,-1.13736
12.55,0.491211,-0.0499115,-1.119553
12.56,0.5255125,-0.0674895,-1.106415
12.57,0.549202,-0.078537,-1.098038
12.58,0.5629045,-0.085434,-1.079918
12.59,0.5744935,-0.0851515,-1.0587995
12.6,0.5881805,-0.073456,-1.0394665
12.61,0.597702,-0.0589295,-1.010719
12.62,0.604233,-0.051277,-0.976814
12.63,0.6076585,-0.0447085,-0.952972
12.64,0.596443,-0.038315,-0.925613
12.65,0.581535,-0.028732,-0.893112
12.66,0.57917,-0.008453,-0.879532
12.67,0.5825655,0.002922,-0.8795015
12.68,0.584198,0.0018765,-0.877678
12.69,0.5765915,0.004898,-0.8780595
12.7,0.5621645,0.0185775,-0.893654
12.71,0.5436785,0.0455855,-0.923416
12.72,0.5210955,0.076645,-0.948715
12.73,0.510742,0.103081,-0.960533
12.74,0.532524,0.1106875,-0.973404
12.75,0.5729445,0.1003265,-0.985466
12.76,0.6140365,0.096901,-0.9853435
12.77,0.660347,0.0937425,-0.9791335
12.78,0.6893995,0.0730055,-0.96949
12.79,0.6948165,0.0499265,-0.9578855
12.8,0.684136333333,0.0393336666667,-0.951021111111
12.81,0.6391722,0.0410582,-0.9647492
12.82,0.5543546,0.0660336,-0.9878874
12.83,0.4514984,0.1078218,-1.008432
12.84,0.3750764,0.1429474,-1.0156434
12.85,0.3522432,0.1631772,-1.0106508
12.86,0.3837528,0.1747892,-0.996274
12.87,0.45304,0.166696,-0.9678436
12.88,0.5303502,0.1570464,-0.9271726
12.89,0.5860752,0.1490846,-0.8687166
12.9,0.616666,0.1253844,-0.7979004
12.91,0.6341766,0.0884522,-0.7459806
12.92,0.6354004,0.0462432,-0.7334626
12.93,0.61351,0.017181,-0.7580234
12.94,0.5716734,-0.0086184,-0.8012146
12.95,0.5162048,-0.0322022,-0.8440824
12.96,0.456311,-0.0340028,-0.886206
12.97,0.40423,-0.0257934,-0.913449
12.98,0.3603364,-0.0226838,-0.9107116
12.99,0.3320008,-0.022864,-0.886069
13.0,0.3288394,-0.0164828,-0.8521152
13.01,0.3446776,0.0002624,-0.8086856
13.02,0.3662384,0.0213744,-0.764969
13.03,0.3893528,0.048343,-0.7285616
13.04,0.4192964,0.0649232,-0.70293
13.05,0.4480254,0.0662902,-0.6907014
13.06,0.4681974,0.0653226,-0.6886048
13.07,0.4861142,0.0579466,-0.6974578
13.08,0.5064724,0.0431396,-0.7091402
13.09,0.521988,0.029734,-0.716079666667
13.1,0.517633,0.0130021,-0.7079698
13.11,0.5106077,0.002359,-0.7056139
13.12,0.5097169,0.0079132,-0.715257
13.13,0.5063245,0.0100786,-0.7177568
13.14,0.5000137,0.0152267,-0.7148119
13.15,0.4945035,0.0313534,-0.7071795
13.16,0.4990464,0.047549,-0.6993683
13.17,0.498343,0.0550048,-0.695163
13.18,0.4912721,0.0621472,-0.6894898
13.19,0.4846376,0.0696392,-0.6839782
13.2,0.4818729,0.0758678,-0.6742385
13.21,0.494257,0.0681045,-0.6767459
13.22,0.5120239,0.0503648,-0.6761002
13.23,0.5244763,0.0374281,-0.6695435
13.24,0.535397,0.0249514,-0.6670718
13.25,0.543489,0.0065816,-0.6814667
13.26,0.5477388,-0.0119155,-0.7019
13.27,0.5535616,-0.0379866,-0.7253712
13.28,0.5648666,-0.0608396,-0.7528243
13.29,0.5871997,-0.0795818,-0.7751341
13.3,0.6287018,-0.1005829,-0.7989438
13.31,0.6758923,-0.1245206,-0.8215252
13.32,0.7115276,-0.1472549,-0.8348004
13.33,0.7221678,-0.1582242,-0.8429547
13.34,0.7163867,-0.1621288,-0.8538997
13.35,0.694166777778,-0.171266444444,-0.872707555556
13.36,0.6632446,-0.1804532,-0.8946412
13.37,0.6505948,-0.182135,-0.9107544
13.38,0.6566586,-0.1799442,-0.9169522
13.39,0.6628538,-0.1870884,-0.913022
13.4,0.6673794,-0.1938206,-0.8947446
13.41,0.6709286,-0.1878206,-0.8740904
13.42,0.6676328,-0.1830288,-0.8502198
13.43,0.6595242,-0.1881042,-0.8244016
13.44,0.6440858,-0.19194,-0.804095
13.45,0.6265598,-0.1973326,-0.7878846
13.46,0.6029632,-0.2107024,-0.7803926
13.47,0.5823212,-0.2266842,-0.776929
13.48,0.5674534,-0.2446654,-0.7734682
13.49,0.5635162,-0.2665896,-0.7663542
13.5,0.571713,-0.2954282,-0.7688566
13.51,0.5821378,-0.325082,-0.7726164
13.52,0.5852994,-0.343954,-0.7757048
13.53,0.5831662,-0.3487364,-0.7808228
13.54,0.5821138,-0.347717,-0.7774112
13.55,0.586505,-0.3436556,-0.7719544
13.56,0.5983246,-0.3338536,-0.7775756
13.57,0.6169892,-0.3306822,-0.7771878
13.58,0.633743,-0.3312496,-0.776892
13.59,0.642084,-0.3287534,-0.784259
13.6,0.6412968,-0.3371126,-0.7894686
13.61,0.6349668,-0.3435574,-0.7905332
13.62,0.6383364,-0.3492432,-0.7932008
13.63,0.658136666667,-0.369933666667,-0.794681555556
13.64,0.6869246,-0.3959001,-0.794785
13.65,0.7203795,-0.4140732,-0.7937959
13.66,0.7557677,-0.4328174,-0.7890717
13.67,0.7901813,-0.4451444,-0.7876392
13.68,0.8171891,-0.4489959,-0.7931395
13.69,0.8358767,-0.4424559,-0.8059435
13.7,0.8415068,-0.4415043,-0.8115954
13.71,0.8349302,-0.4339158,-0.81129
13.72,0.823262,-0.4194652,-0.8099943
13.73,0.814897,-0.4071179,-0.7952206
13.74,0.8107099,-0.4038134,-0.7702624
13.75,0.8132994,-0.4073285,-0.7480176
13.76,0.8209352,-0.4155048,-0.7331314
13.77,0.8179841,-0.4306626,-0.7229585
13.78,0.8046159,-0.443402,-0.7210787
13.79,0.7876313,-0.4532243,-0.7270341
13.8,0.7441143,-0.4554137,-0.7315797
13.81,0.6850201,-0.4507585,-0.7319002
13.82,0.6246982,-0.4285279,-0.731915
13.83,0.5696135,-0.3958635,-0.7201217
13.84,0.5052355,-0.3759402,-0.6880634
13.85,0.4484257,-0.3630174,-0.6629345
13.86,0.4155125,-0.3431092,-0.6524751
13.87,0.4004592,-0.3344829,-0.6435467
13.88,0.3971737,-0.333728,-0.6363783
13.89,0.3943344,-0.3414569,-0.629831
13.9,0.404672,-0.3442933,-0.6333831
13.91,0.4117309,-0.3515852,-0.6316801
13.92,0.410522,-0.35762,-0.62886
13.93,0.405914,-0.359314,-0.638123
13.94,0.396591,-0.362793,-0.65126
13.95,0.385895,-0.361511,-0.664383
13.96,0.386673,-0.359024,-0.687317
13.97,0.386536,-0.367233,-0.700958
13.98,0.387299,-0.367981,-0.706589
13.99,0.401047,-0.374283,-0.707214
14.0,0.407776,-0.379639,-0.701767
14.01,0.419052,-0.389374,-0.710403
14.02,0.422806,-0.391113,-0.720795
14.03,0.424484,-0.389297,-0.727585
14.04,0.426605,-0.400391,-0.737381
14.05,0.425385,-0.410461,-0.758408
14.06,0.425354,-0.424316,-0.775192
14.07,0.41568,-0.427505,-0.786057
14.08,0.414719,-0.432083,-0.805267
14.09,0.414337,-0.440659,-0.824478
14.1,0.416199,-0.444214,-0.850372
14.11,0.412476,-0.431808,-0.860535
14.12,0.404907,-0.431992,-0.86412
14.13,0.403152,-0.432434,-0.880264
14.14,0.422119,-0.438629,-0.900253
14.15,0.431244,-0.442596,-0.918533
14.16,0.43158,-0.442795,-0.928848
14.17,0.436844,-0.443863,-0.91275
14.18,0.458008,-0.463562,-0.89476
14.19,0.470367,-0.482574,-0.876007
14.2,0.4698409,-0.4922898,-0.8584523
14.21,0.468677,-0.5110562,-0.8352816
14.22,0.4610393,-0.5158428,-0.8058613
14.23,0.4579359,-0.5145309,-0.774519
14.24,0.447823,-0.5097614,-0.7498733
14.25,0.4240937,-0.4981993,-0.7409283
14.26,0.3961499,-0.4932954,-0.742995
14.27,0.3703781,-0.4826754,-0.7487331
14.28,0.3743886,-0.4969053,-0.7517516
14.29,0.4142062,-0.5147426,-0.7712115
14.3,0.4789077,-0.5314575,-0.7924881
14.31,0.5575961,-0.5411927,-0.808678
14.32,0.6425358,-0.5463368,-0.8236619
14.33,0.7192151,-0.5569783,-0.8320268
14.34,0.7681885,-0.5663074,-0.833211
14.35,0.7954773,-0.5762529,-0.8271273
14.36,0.7923307,-0.5911802,-0.8173617
14.37,0.7616789,-0.6033596,-0.8140461
14.38,0.7034056,-0.5952987,-0.8142323
14.39,0.6186694,-0.5740018,-0.8112324
14.4,0.5242353,-0.5390229,-0.7921618
14.41,0.4524761,-0.4935894,-0.766672
14.42,0.4008713,-0.4545055,-0.7432659
14.43,0.3649323,-0.4246066,-0.7160508
14.44,0.3304916,-0.3916294,-0.6921276
14.45,0.3005231,-0.3634445,-0.6746951
14.46,0.2982313,-0.356548,-0.6650452
14.47,0.3036298,-0.3630284,-0.6586472
14.48,0.305282444444,-0.377957,-0.657362222222
14.49,0.304193,-0.3977052,-0.6558988
14.5,0.3023102,-0.4161924,-0.6519868
14.51,0.2996762,-0.4259982,-0.6500914
14.52,0.2954038,-0.427179,-0.639926
14.53,0.292886,-0.4235776,-0.6206482
14.54,0.3004452,-0.4061832,-0.5975278
14.55,0.3061982,-0.387372,-0.574826
14.56,0.3118924,-0.3751918,-0.5514896
14.57,0.3411252,-0.3844236,-0.5287412
14.58,0.3765838,-0.3919922,-0.5264646
14.59,0.392905,-0.3967802,-0.5383726
14.6,0.3822114,-0.393195,-0.5463656
14.61,0.3865538,-0.4037416,-0.5611728
14.62,0.4054566,-0.4149136,-0.5871612
14.63,0.4198636,-0.424377,-0.6129972
14.64,0.4176182,-0.432034,-0.6228238
14.65,0.4328006,-0.4436464,-0.63237
14.66,0.4608462,-0.4491516,-0.638953
14.67,0.470065,-0.4471924,-0.6439822
14.68,0.4911652,-0.46611,-0.6658018
14.69,0.5287538,-0.4840182,-0.6897922
14.7,0.5534274,-0.5023716,-0.6994232
14.71,0.5758664,-0.530759,-0.7039672
14.72,0.5979064,-0.5511198,-0.7016448
14.73,0.6345338,-0.5670254,-0.6799344
14.74,0.6657072,-0.5707398,-0.6377438
14.75,0.6734682,-0.5641692,-0.6027098
14.76,0.670064111111,-0.586756,-0.595872555556
14.77,0.6447588,-0.6128615,-0.6027086
14.78,0.5873931,-0.5885601,-0.6157762
14.79,0.5128768,-0.5580548,-0.6199204
14.8,0.4692517,-0.5647216,-0.6316053
14.81,0.4594252,-0.6063602,-0.6213819
14.82,0.4424211,-0.592383,-0.6606399
14.83,0.395267,-0.5842361,-0.6685304
14.84,0.4118378,-0.6757092,-0.7069822
14.85,0.4388994,-0.7143295,-0.7567046
14.86,0.4143111,-0.6783646,-0.7523177
14.87,0.3883211,-0.6115112,-0.7214064
14.88,0.4009169,-0.5283154,-0.6653808
14.89,0.4530105,-0.4778763,-0.600836
14.9,0.5575549,-0.4966251,-0.6008374
14.91,0.7205718,-0.5566958,-0.6649459
14.92,0.8185757,-0.6253436,-0.721646
14.93,0.8075146,-0.6912568,-0.7738527
14.94,0.7398023,-0.7158309,-0.8261108
14.95,0.6151718,-0.6961259,-0.9006868
14.96,0.4631744,-0.6925036,-0.95571
14.97,0.3475292,-0.6789094,-0.9817782
14.98,0.3657729,-0.596826,-0.9142412
14.99,0.5045489,-0.5499893,-0.7203583
15.0,0.5137896,-0.4274747,-0.636464
15.01,0.4923586,-0.3200793,-0.5834503
15.02,0.4998719,-0.2679368,-0.5478589
15.03,0.493067,-0.248901,-0.571757
15.04,0.4675322,-0.2489134,-0.6202206
15.05,0.4645174,-0.2915738,-0.647607
15.06,0.5061066,-0.3227384,-0.6878112
15.07,0.556854,-0.3099916,-0.72623
15.08,0.5824706,-0.2842318,-0.7186432
15.09,0.5861876,-0.2835268,-0.662314
15.1,0.567145,-0.2781924,-0.6199036
15.11,0.4898376,-0.2436984,-0.6201598
15.12,0.3706938,-0.2180328,-0.6157594
15.13,0.2841218,-0.2190458,-0.6257144
15.14,0.2230286,-0.220398,-0.6664582
15.15,0.1538696,-0.2011386,-0.7160004
15.16,0.1323822,-0.2000366,-0.781372
15.17,0.1462126,-0.2226988,-0.8267392
15.18,0.1441834,-0.2560148,-0.8341978
15.19,0.1587552,-0.284442,-0.816751
15.2,0.1855192,-0.2614442,-0.873538
15.21,0.2302458,-0.2151004,-0.9753234
15.22,0.2580414,-0.1757874,-1.0511352
15.23,0.2514834,-0.125772,-1.0982114
15.24,0.2296784,-0.0777192,-1.1444454
15.25,0.213614,-0.05838,-1.212991
15.26,0.2006958,-0.0281648,-1.2646726
15.27,0.1883878,0.031192,-1.2833922
15.28,0.2113098,0.0779754,-1.259433
15.29,0.272876,0.0825956,-1.1994476
15.3,0.319925,0.0487548,-1.1478458
15.31,0.291382,0.00280588888889,-1.11143855556
15.32,0.216118,-0.031517,-1.0893935
15.33,0.126236,-0.0345385,-1.1066435
15.34,0.0582275,-0.0290985,-1.1211775
15.35,0.031143,-0.0300065,-1.0767595
15.36,0.009323,-0.0138855,-1.0457615
15.37,-0.015793,0.0180895,-1.074753
15.38,-0.010254,0.035866,-1.115677
15.39,0.0199205,0.0340885,-1.1642455
15.4,0.0413895,0.0286105,-1.2141495
15.41,0.0418165,0.0250625,-1.2459645
15.42,0.032219,0.0174255,-1.241127
15.43,0.021782,0.0029525,-1.1782985
15.44,0.0114365,-0.0172045,-1.096336
15.45,0.009552,-0.035576,-1.0580825
15.46,0.0066605,-0.028656,-1.075989
15.47,-0.0315705,0.010155,-1.1032335
15.48,-0.1305085,0.050522,-1.0987165
15.49,-0.2562485,0.0725095,-1.066986
15.5,-0.3552935,0.0791015,-1.0276795
15.51,-0.4108505,0.0767135,-0.9878465
15.52,-0.419151,0.070175,-0.9565585
15.53,-0.3837125,0.0587005,-0.9404295
15.54,-0.324051,0.041313,-0.9232635
15.55,-0.2598115,0.0200195,-0.9020235
15.56,-0.206697444444,0.00145133333333,-0.901894222222
15.57,-0.1863438,-0.0126066,-0.9340208
15.58,-0.1877046,-0.0060818,-0.9370608
15.59,-0.1991546,0.0114902,-0.8942936
15.6,-0.2191528,0.0168518,-0.8399354
15.61,-0.2393798,0.0138856,-0.8021878
15.62,-0.2537142,0.0141206,-0.7755092
15.63,-0.2661104,0.0155424,-0.7412472
15.64,-0.2915738,0.008145,-0.705551
15.65,-0.3295622,-0.0121946,-0.6752166
15.66,-0.3736936,-0.035809,-0.6402554
15.67,-0.407779,-0.0639768,-0.6097988
15.68,-0.4168548,-0.0846372,-0.5825924
15.69,-0.3895964,-0.093234,-0.5522184
15.7,-0.3492978,-0.0964628,-0.53457
15.71,-0.317514,-0.1048494,-0.5671934
15.72,-0.2990146,-0.1345824,-0.6301726
15.73,-0.3069368,-0.1562986,-0.7014802
15.74,-0.3274352,-0.135251,-0.767969
15.75,-0.3377778,-0.0940494,-0.8241886
15.76,-0.3364136,-0.0664738,-0.8908234
15.77,-0.319739,-0.0646336,-0.9822812
15.78,-0.2937316,-0.0843538,-1.0527036
15.79,-0.2684722,-0.1127806,-1.0987484
15.8,-0.238675,-0.1462096,-1.1427884
15.81,-0.2120332,-0.1718748,-1.1956846
15.82,-0.191981333333,-0.162964,-1.24397766667
15.83,-0.1996434,-0.1216968,-1.2640367
15.84,-0.2214345,-0.094124,-1.2799015
15.85,-0.226688,-0.0851212,-1.3002152
15.86,-0.2233552,-0.0677566,-1.3116941
15.87,-0.2067415,-0.0554334,-1.304388
15.88,-0.1656038,-0.0264143,-1.2739624
15.89,-0.1581239,-0.0142469,-1.2623234
15.9,-0.1678343,-0.0210878,-1.2595919
15.91,-0.1775861,-0.039653,-1.2582915
15.92,-0.1783464,-0.0612169,-1.2578884
15.93,-0.1563038,-0.0779727,-1.2507762
15.94,-0.121671,-0.0777881,-1.2361446
15.95,-0.1070392,-0.0670259,-1.2079556
15.96,-0.0791182,-0.0522611,-1.1726772
15.97,-0.0482999,-0.0428147,-1.142828
15.98,-0.0514463,-0.0507844,-1.1171505
15.99,-0.0512542,-0.0687302,-1.0919359
16.0,-0.0379382,-0.0811328,-1.0686815
16.01,-0.0513093,-0.0859361,-1.0693146
16.02,-0.0678831,-0.0796359,-1.0805924
16.03,-0.0999707,-0.0587309,-1.0982286
16.04,-0.1344941,-0.0225141,-1.1135648
16.05,-0.1652696,0.0223188,-1.1151244
16.06,-0.1822619,0.0730602,-1.0989546
16.07,-0.218253,0.0830642,-1.085846
16.08,-0.182793888889,0.0497168888889,-1.05407388889
16.09,-0.0954406,0.0044068,-0.9922422
16.1,-0.0040378,-0.0647006,-0.9169742
16.11,0.077884,-0.1194794,-0.8500642
16.12,0.1604584,-0.1635802,-0.7874968
16.13,0.2291872,-0.1896118,-0.7389492
16.14,0.2616238,-0.1860746,-0.7078982
16.15,0.242175,-0.1533602,-0.6870242
16.16,0.1732694,-0.1041472,-0.6663604
16.17,0.0885804,-0.0724882,-0.6363742
16.18,0.0061374,-0.0495298,-0.6088962
16.19,-0.0938172,-0.027896,-0.6357548
16.2,-0.190219,0.022162,-0.7201512
16.21,-0.2298918,0.0700864,-0.7794774
16.22,-0.2097256,0.0976776,-0.7635224
16.23,-0.1991,0.1096438,-0.7803102
16.24,-0.1867978,0.0999938,-0.8379154
16.25,-0.1453188,0.0655788,-0.8693178
16.26,-0.0937318,0.0134674,-0.8922672
16.27,-0.0625248,-0.0472354,-0.9269286
16.28,-0.038739,-0.091519,-0.9604976
16.29,-0.011212,-0.1309566,-0.9891292
16.3,0.0082518,-0.1673152,-1.0038998
16.31,0.0122376,-0.1955932,-1.0151828
16.32,-0.0124538,-0.2054964,-1.01601
16.33,-0.042981,-0.192611777778,-1.004696
16.34,-0.0754636,-0.1950042,-0.9980529
16.35,-0.123546,-0.1985142,-0.9869748
16.36,-0.1787459,-0.1926862,-0.978339
16.37,-0.2267331,-0.1785703,-0.9971056
16.38,-0.2563021,-0.142293,-1.0388614
16.39,-0.268361,-0.1094237,-1.0892499
16.4,-0.2708907,-0.1015597,-1.1371658
16.41,-0.2647399,-0.1226593,-1.1677538
16.42,-0.2766038,-0.157938,-1.1758008
16.43,-0.307169,-0.2061401,-1.1766649
16.44,-0.3321072,-0.2574526,-1.1843461
16.45,-0.3588396,-0.2706374,-1.1646652
16.46,-0.3671724,-0.2485134,-1.0841065
16.47,-0.3755155,-0.2303554,-0.9728657
16.48,-0.3963962,-0.2280181,-0.8838533
16.49,-0.4173932,-0.2426588,-0.8226177
16.5,-0.4303699,-0.2502393,-0.7877002
16.51,-0.4616274,-0.2622166,-0.7900041
16.52,-0.4942448,-0.278621,-0.8259125
16.53,-0.5099675,-0.2883104,-0.8943379
16.54,-0.5029344,-0.3024795,-0.9968798
16.55,-0.4799715,-0.3019498,-1.1058047
16.56,-0.4508678,-0.2742068,-1.1817415
16.57,-0.4321137,-0.2149809,-1.2080126
16.58,-0.4285878,-0.1275924,-1.1966704
16.59,-0.444794,-0.05751,-1.174683
16.6,-0.453247,0.000122,-1.152283
16.61,-0.449158,0.041061,-1.120483
16.62,-0.436417,0.067719,-1.071274
16.63,-0.416931,0.072556,-1.015244
16.64,-0.397964,0.076859,-0.947601
16.65,-0.379333,0.071442,-0.890762
16.66,-0.346527,0.047302,-0.842896
16.67,-0.302628,0.017609,-0.791504
16.68,-0.257751,-0.019241,-0.73555
16.69,-0.208435,-0.063263,-0.688049
16.7,-0.164307,-0.089325,-0.646378
16.71,-0.132507,-0.107651,-0.603378
16.72,-0.105743,-0.120087,-0.566193
16.73,-0.092026,-0.125504,-0.548599
16.74,-0.083191,-0.138748,-0.545731
16.75,-0.079178,-0.163071,-0.565643
16.76,-0.086746,-0.18399,-0.590759
16.77,-0.098495,-0.199188,-0.624435
16.78,-0.119934,-0.215179,-0.656738
16.79,-0.147507,-0.234482,-0.701889
16.8,-0.154892,-0.260956,-0.747986
16.81,-0.140594,-0.280609,-0.787704
16.82,-0.113876,-0.294235,-0.816696
16.83,-0.085022,-0.305695,-0.83226
16.84,-0.0729185,-0.3237166,-0.8337978
16.85,-0.0690765,-0.3517605,-0.839354
16.86,-0.0651303,-0.3811154,-0.8470414
16.87,-0.0612012,-0.3999328,-0.840633
16.88,-0.0691731,-0.4052304,-0.8266038
16.89,-0.0872271,-0.4060259,-0.8282179
16.9,-0.104118,-0.4052555,-0.8441424
16.91,-0.1098738,-0.3892208,-0.8755373
16.92,-0.1110672,-0.3636503,-0.9205627
16.93,-0.1060505,-0.3373352,-0.9757612
16.94,-0.1054814,-0.3116565,-1.0243023
16.95,-0.1046739,-0.2873428,-1.0645795
16.96,-0.1003172,-0.261517,-1.0949465
16.97,-0.1023344,-0.2353016,-1.1051878
16.98,-0.1060276,-0.2128558,-1.0980897
16.99,-0.1147796,-0.1958873,-1.0869874
17.0,-0.123509,-0.1898299,-1.0788326
17.01,-0.1224544,-0.1951397,-1.076701
17.02,-0.1191555,-0.2093852,-1.0953049
17.03,-0.1092342,-0.2287534,-1.1200151
17.04,-0.085321,-0.2488438,-1.1477215
17.05,-0.0463185,-0.2677701,-1.1770537
17.06,-0.0015976,-0.2874772,-1.2043622
17.07,0.0435122,-0.3030639,-1.2218704
17.08,0.096147,-0.3116652,-1.2149748
17.09,0.135008333333,-0.316160111111,-1.17419766667
17.1,0.1377564,-0.2975526,-1.0982818
17.11,0.1085416,-0.2717012,-1.0347472
17.12,0.0588408,-0.2379914,-1.0078794
17.13,0.009543,-0.200473,-1.0491366
17.14,-0.038889,-0.1518826,-1.1338986
17.15,-0.0737338,-0.0917386,-1.2335264
17.16,-0.1028444,-0.0323518,-1.3042512
17.17,-0.1237332,0.0416294,-1.3293578
17.18,-0.1281496,0.0974946,-1.3124234
17.19,-0.1163422,0.1220824,-1.2560794
17.2,-0.08031,0.1116306,-1.163037
17.21,-0.0327274,0.0627806,-1.0564606
17.22,0.0233122,-0.0011722,-0.951056
17.23,0.067767,-0.067279,-0.8611602
17.24,0.1018676,-0.1156192,-0.7938202
17.25,0.1133544,-0.1613828,-0.758978
17.26,0.0914308,-0.191672,-0.7426082
17.27,0.0472074,-0.1994076,-0.7421322
17.28,0.0001744,-0.1887758,-0.7484314
17.29,-0.0493496,-0.1683078,-0.7640412
17.3,-0.0788544,-0.160739,-0.7838348
17.31,-0.0907076,-0.1622098,-0.7852236
17.32,-0.0817714,-0.1675388,-0.770862
17.33,-0.0943112,-0.2018924,-0.7602602
17.34,-0.10809,-0.232994666667,-0.749857888889
17.35,-0.1231899,-0.2583589,-0.7308595
17.36,-0.129695,-0.264966,-0.7097155
17.37,-0.1125247,-0.2749451,-0.6863679
17.38,-0.108287,-0.2952165,-0.6791396
17.39,-0.1031327,-0.3237292,-0.6998563
17.4,-0.1002579,-0.3558154,-0.7459778
17.41,-0.1080189,-0.3726031,-0.7888823
17.42,-0.1157015,-0.3686436,-0.8236373
17.43,-0.1107804,-0.3524111,-0.8572983
17.44,-0.0961305,-0.3404401,-0.8883893
17.45,-0.1004453,-0.3255203,-0.926428
17.46,-0.1442793,-0.297479,-1.0194152
17.47,-0.1691773,-0.2753267,-1.1375825
17.48,-0.1546448,-0.2637816,-1.1300721
17.49,-0.1685742,-0.244278,-1.1602313
17.5,-0.1776292,-0.2217361,-1.2039768
17.51,-0.1712268,-0.1829208,-1.2072725
17.52,-0.1635559,-0.1351532,-1.2039213
17.53,-0.1623457,-0.0961917,-1.1834597
17.54,-0.1724931,-0.0866914,-1.155899
17.55,-0.1935697,-0.0949888,-1.1250443
17.56,-0.2331361,-0.1181199,-1.1067228
17.57,-0.2780016,-0.14281,-1.0929033
17.58,-0.2969267,-0.1599041,-1.088025
17.59,-0.292333,-0.177174666667,-1.113393
17.6,-0.2899018,-0.192816,-1.1601502
17.61,-0.2944854,-0.2062102,-1.2061124
17.62,-0.283136,-0.2149414,-1.2454528
17.63,-0.2643404,-0.2203034,-1.267865
17.64,-0.2350436,-0.215265,-1.2828064
17.65,-0.200455,-0.1982298,-1.3059324
17.66,-0.1900088,-0.1596768,-1.3356352
17.67,-0.2060978,-0.108975,-1.3690278
17.68,-0.2340914,-0.0645966,-1.4081754
17.69,-0.2567718,-0.0189242,-1.4456268
17.7,-0.262796,0.0230956,-1.45582
17.71,-0.2553314,0.0476896,-1.420923
17.72,-0.238733,0.0484254,-1.3552646
