,x,y,z
3.07,-0.00142884675195,0.00265487194914,0.0103806498651
3.08,-0.00263947052626,-0.0015266264126,0.00211906299204
3.09,0.000836927446728,-0.000845557953949,0.00135722373918
3.1,0.00435502439671,0.00311566131146,0.0078155537314
3.11,-0.000934866553911,0.00616213580488,0.0125833722293
3.12,-0.00328492400565,0.00241263836274,0.00717011415723
3.13,-0.00118665302719,-0.00199774457314,-0.000792449279547
3.14,0.0041218968761,-9.41198064579e-05,0.000510469936217
3.15,0.0038925626998,0.00596013929323,0.0120154181091
3.16,-0.00318315540058,0.00482853240125,0.0125866445914
3.17,-0.00525513809507,-0.00125373088669,0.00291099407035
3.18,0.00128912523645,-0.0052811658879,-0.00194928024258
3.19,0.00604883420944,0.00334283368938,0.00811655356314
3.2,0.0013749111804,0.0059163749274,0.0118748270538
3.21,-0.00478084676307,0.00100917605539,0.00742778902813
3.22,-0.00278182661765,-0.00173961546502,0.000434521472674
3.23,0.00190751822859,0.00254527655862,0.00654513194433
3.24,-0.000295309815278,0.00355146762656,0.0118710772792
3.25,-0.00402228914239,-0.000387269677394,0.00490513162914
3.26,-0.00048932102196,-0.00169623673732,0.000130034211479
3.27,0.00463835532753,0.00176793761932,0.00630764003832
3.28,0.00244581992831,0.00653063992291,0.0132835779802
3.29,-0.00203880205593,0.00339657273381,0.00818549379526
3.3,-0.00149965584578,-0.00330887713949,0.000397240647928
3.31,0.00406535824716,-0.000968795293361,-0.00098563915117
3.32,0.00556382195199,0.00513977759989,0.0113438237411
3.33,-0.00269133700091,0.00780021719955,0.0160833719976
3.34,-0.00501445447732,-0.00231995635615,0.00654433471165
3.35,-0.00063171419394,-0.00285920082986,-0.00146859528993
3.36,0.00578796021067,0.00312948866331,0.00398692723815
3.37,0.00392767801812,0.00615156783685,0.0118835039118
3.38,-0.00400375255566,0.00461386916021,0.0107889034482
3.39,-0.00696424457801,0.000191076278017,0.00115242764302
3.4,-0.00124648070442,-0.0010584858234,0.000465153747712
3.41,-0.000962157867829,0.00268239130868,0.00699343627214
3.42,-0.00301907379176,0.000757241259757,0.00562952690266
3.43,8.41080472759e-05,-0.00390582828072,-0.000705921723802
3.44,0.00405455852545,-0.000523939460375,0.00384961410694
3.45,0.00164019313425,0.00624521115773,0.0136739049523
3.46,-0.00438738462722,0.00461256577749,0.0122216974289
3.47,-0.00374970045836,-0.000946633151994,0.00468411741012
3.48,0.00243200462766,-0.00108960385416,-0.00020296987712
3.49,0.00697500165704,0.00411612528233,0.00432812428301
3.5,0.000603644187641,0.0057794455803,0.0141044365535
3.51,-0.00764517954653,0.00265303645995,0.011538476442
3.52,-0.002783231972,-0.00345035812897,-0.00029832261318
3.53,0.00424956534596,-0.00388929960792,-0.000257070457292
3.54,0.00657920900613,0.00589059464751,0.0115475723106
3.55,0.00208272401427,0.00618640505075,0.00998712840035
3.56,-0.00578964274242,-0.0017028648927,0.00310575986703
3.57,-0.00130039773567,-0.00237899792488,-0.000584204688562
3.58,0.00290055495737,0.00335940871292,0.00495320661351
3.59,-2.25969112796e-05,0.00038437182932,0.0062698576986
3.6,-0.000828065185822,-0.00265334793691,0.00111496697742
3.61,0.00240618355912,0.000117777222599,0.000668770681119
3.62,0.00293243499425,0.00485237522034,0.00774135176362
3.63,-0.00154940779981,0.00584608403481,0.0116887010345
3.64,-0.00378500117963,0.000394908278844,0.00453342652922
3.65,0.000393202571724,-0.00354914267359,-0.00224849464394
3.66,0.00500498965683,0.00155598496938,0.0036893425287
3.67,0.00362391846349,0.00690584450347,0.0120523726247
3.68,-0.00285340698774,0.0035204311731,0.0103729241243
3.69,-0.00477992901848,-0.00346291917868,0.00157171640951
3.7,0.00272134724906,-0.00362815028578,-0.00223244431075
3.71,0.00598144209194,0.00461741406457,0.00794585121506
3.72,8.02516659614e-05,0.00515517531471,0.0125745285087
3.73,-0.00534943125328,0.000744188892231,0.00802781785829
3.74,-0.00401230519365,-0.000410037159386,-3.00352775459e-06
3.75,0.00282589875238,0.00306237094217,0.00229534040676
3.76,0.00249658047438,0.00546712504455,0.0125163768741
3.77,-0.00197200878995,-0.000349354774566,0.00444227131589
3.78,0.00153625809574,-0.00332725057162,-0.0033243119349
3.79,0.00103833623103,0.00215333472695,0.00780062508604
3.8,-0.00270609507556,0.00606933235935,0.0132090052066
3.81,-0.00429785354372,0.0017418977753,0.00645635174276
3.82,-0.00101568833394,-0.0028823298476,-0.00117354040371
3.83,0.00487880441055,0.000170932247737,0.000986816459888
3.84,0.00382173321165,0.00569493150056,0.00844498376102
3.85,-0.00419694798937,0.00508989493678,0.0104528606053
3.86,-0.00591864704053,-0.000375775621644,0.00490122518903
3.87,-0.000827907593317,-0.00150040116563,-0.000793923232982
3.88,0.00468871633025,0.00114379528177,0.00418717910805
3.89,0.00336386765381,0.00547711826344,0.0124162963629
3.9,-0.00246396067974,0.00355017258697,0.00937930893832
3.91,-0.00583629012409,-0.00142941037691,-0.00119137153221
3.92,0.00197019369509,-0.00069697603157,-0.00275802644124
3.93,0.00472565230551,0.0038925812401,0.00771557148373
3.94,0.00134875824058,0.00486483151739,0.0138055707097
3.95,-0.000726112104819,-0.00252788576212,0.00057533315751
3.96,0.0018357747039,0.00297053530003,0.00684427403854
3.97,4.14839095734e-05,0.00619225451375,0.0114699719068
3.98,-0.00513031463344,0.0038276169742,0.00913825822274
3.99,-0.00421666559287,9.07454728076e-05,0.00168149349491
4.0,0.00285502184742,0.000902897523619,0.00116671850224
4.01,0.00411028138142,0.0045411114814,0.0081645710726
4.02,-0.000918458393029,0.00535009406882,0.0117497820357
4.03,-0.00392125380597,0.00107866508024,0.00567290377633
4.04,-0.000511652807024,-0.00296111312222,-0.000998261383857
4.05,0.00528483686626,0.000525088958652,0.00262222805211
4.06,0.0041234820713,0.00667850155484,0.0102297003471
4.07,-0.00273808079212,0.00466065374006,0.0106518128005
4.08,-0.00434819044405,-0.00155175778217,0.00107935107114
4.09,-0.00153682450174,-0.00149551579795,-0.000667261501124
4.1,0.0052751217518,0.00369178057747,0.00254018724771
4.11,0.00125159967981,0.0063736342176,0.0125667786655
4.12,-0.00461227840292,0.00407570373165,0.0105859799218
4.13,-0.00102259922882,0.000212184403626,-0.000185838644742
4.14,0.00256930756171,0.00496217362708,0.0120082087155
4.15,-0.00121075541041,0.00629151925201,0.00867230631533
4.16,-0.00380668220034,-0.00133011782821,0.00340207920136
4.17,0.000911515052634,-0.00242059307622,-0.00169957955247
4.18,0.00364171251141,0.00365567335338,0.00598362057658
4.19,0.000607750862935,0.00722450582003,0.0134158147787
4.2,-0.00290880538855,0.00279024947357,0.0086124026229
4.21,-0.00140919682052,-0.00228034038127,-0.000712934590304
4.22,0.00432812057495,-0.001109154595,-0.001905154341
4.23,0.0059686029378,0.00301468901205,0.00614809338561
4.24,-0.000679381291823,0.00369553498716,0.0127410018156
4.25,-0.00586070676531,0.0017598160432,0.00870506238114
4.26,-0.00292061555633,0.00158658572592,-0.000589229108448
4.27,0.0023445519112,0.00152331326192,0.000119612711782
4.28,0.00403178177331,0.00668130113935,0.0111912834658
4.29,-0.00149759231097,0.00327831346354,0.00910804959343
4.3,-0.00496295880856,-0.00426628869186,0.0018399759347
4.31,0.0012443596947,-0.00403144804801,-0.00114656890987
4.32,0.000162718897149,0.00386634672298,0.0130148790501
4.33,-0.00414596217873,0.000325840118695,0.00615673038193
4.34,-0.00113835555928,-0.00300698551957,-0.00249271482292
4.35,0.00498584124038,0.000305119485247,0.000996242345755
4.36,0.00139934728892,0.00587881229018,0.00936133783059
4.37,-0.00328285398174,0.00489493354,0.011569486012
4.38,-0.00346526452597,-0.00117835624528,0.00379222262444
4.39,0.00206457862777,-0.00382670942677,-0.00152416982354
4.4,0.00591918378206,0.000276732439907,0.00371448316843
4.41,0.00263022818931,0.00489748375754,0.0108274672613
4.42,-0.00345004665202,0.00432639076545,0.0095444009932
4.43,-0.00427826572229,0.000152670057378,0.00129523426358
4.44,0.000185272238736,-0.000378600235554,-0.000585021388548
4.45,0.00386407553687,0.00327040602782,0.00755336244469
4.46,0.00157323856771,0.00511599781781,0.0137656794114
4.47,-0.0022828016054,0.00288905997461,0.00664560180175
4.48,-0.00129921022979,-0.000722672880137,0.00137215053051
4.49,0.00335976097852,0.000177866317986,0.000562011955709
4.5,-0.00287682338005,0.00921996808288,0.0117589594816
4.51,-0.00332050190432,-0.00258742791881,0.00250666639474
4.52,0.00409413278466,-0.00562989029244,-0.00613709713678
4.53,0.00438571785472,0.00344750755865,0.00414793023102
4.54,-0.00105309801373,0.00806444421063,0.0141697354717
4.55,-0.00447174296848,0.00325041959005,0.0107261352802
4.56,-0.000691581732804,-0.0024354290201,0.000957982593444
4.57,0.00502583821831,-0.00146673199031,-0.000722886093527
4.58,0.00407878327461,0.00327879551121,0.00881002177094
4.59,-0.0011109530036,0.00479720857322,0.011094938824
4.6,-0.00472082719379,-0.00034180887459,0.00215618993234
4.61,-0.00182834189972,-0.00412678224377,-0.00271755297773
4.62,0.00370044816528,-0.000319028414392,0.00284649701988
4.63,0.00296627103223,0.00582284841038,0.0103924285144
4.64,-0.00151507395492,0.00604897696971,0.00990430983057
4.65,-0.00244857965119,-0.00126239940152,0.00169629792029
4.66,0.00177923792899,-0.00145100982033,-0.000701963370867
4.67,0.00461070803995,0.00219470461371,0.00753579458837
4.68,-0.00473711947783,0.00280501681836,0.00855063563083
4.69,-0.00282135081807,-0.00222134979835,-0.00207777375556
4.7,0.00542519616791,-0.000880626921528,2.3963331005e-05
4.71,0.00218490884896,0.00763557938189,0.0115781823373
4.72,-0.00259899150067,0.00808128157934,0.0125013230818
4.73,-0.00367004208183,0.000343477501121,0.00224758431547
4.74,0.00276634732554,-0.00612066301948,-0.00389947637572
4.75,0.00683004065423,9.25531515488e-05,0.00555236404981
4.76,0.00200548607323,0.00452948764359,0.0130824083658
4.77,-0.00311212753127,0.00187359875928,0.0104560773464
4.78,-0.00255274829742,-0.000419817164883,0.00223206608873
4.79,0.00216546934988,0.00162058399148,-0.000209908582442
4.8,0.0041901066206,0.0055687351301,0.0070319444644
